product,plant,availability_check_type,profit_center,mrp_type,_source_file,_source_row
B8907367032649,1007,NC,ABC001,ND,part-20251119-133439-814.jsonl,270
B8907367032649,1010,NC,ABC001,ND,part-20251119-133439-814.jsonl,271
B8907367032649,1011,NC,ABC001,ND,part-20251119-133439-814.jsonl,272
B8907367032649,1012,NC,ABC001,ND,part-20251119-133439-814.jsonl,273
B8907367032649,1301,NC,ABC001,ND,part-20251119-133439-814.jsonl,274
B8907367032649,1302,NC,ABC001,ND,part-20251119-133439-814.jsonl,275
B8907367032649,1303,NC,ABC001,ND,part-20251119-133439-814.jsonl,276
B8907367032649,1920,NC,ABC001,ND,part-20251119-133439-814.jsonl,277
B8907367032649,1921,NC,ABC001,ND,part-20251119-133439-814.jsonl,278
B8907367032649,1922,NC,ABC001,ND,part-20251119-133439-814.jsonl,279
B8907367032649,AP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,280
B8907367032649,AS05,NC,ABC001,ND,part-20251119-133439-814.jsonl,281
B8907367032649,BH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,282
B8907367032649,CH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,283
B8907367032649,DL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,284
B8907367032649,DL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,285
B8907367032649,GJ05,NC,ABC001,ND,part-20251119-133439-814.jsonl,286
B8907367032649,HR00,NC,ABC001,ND,part-20251119-133439-814.jsonl,287
B8907367032649,HR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,288
B8907367032649,HR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,289
B8907367032649,JH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,290
B8907367032649,KA05,NC,ABC001,ND,part-20251119-133439-814.jsonl,291
B8907367032649,KA07,NC,ABC001,ND,part-20251119-133439-814.jsonl,292
B8907367032649,KR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,293
B8907367032649,KR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,294
B8907367032649,MH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,295
B8907367032649,MH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,296
B8907367032649,MP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,297
B8907367032649,PB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,298
B8907367032649,PB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,299
B8907367032649,RJ07,NC,ABC001,ND,part-20251119-133439-814.jsonl,300
B8907367032649,TL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,301
B8907367032649,TL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,302
B8907367032649,TM05,NC,ABC001,ND,part-20251119-133439-814.jsonl,303
B8907367032649,TM07,NC,ABC001,ND,part-20251119-133439-814.jsonl,304
B8907367032649,UP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,305
B8907367032649,UP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,306
B8907367032649,WB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,307
B8907367032649,WB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,308
B8907367037842,1001,NC,ABC001,ND,part-20251119-133439-814.jsonl,309
B8907367037842,1002,NC,ABC001,ND,part-20251119-133439-814.jsonl,310
B8907367037842,1003,NC,ABC001,ND,part-20251119-133439-814.jsonl,311
B8907367037842,1005,NC,ABC001,ND,part-20251119-133439-814.jsonl,312
B8907367037842,1006,NC,ABC001,ND,part-20251119-133439-814.jsonl,313
B8907367037842,1007,NC,ABC001,ND,part-20251119-133439-814.jsonl,314
B8907367037842,1010,NC,ABC001,ND,part-20251119-133439-814.jsonl,315
B8907367037842,1011,NC,ABC001,ND,part-20251119-133439-814.jsonl,316
B8907367037842,1012,NC,ABC001,ND,part-20251119-133439-814.jsonl,317
B8907367037842,1301,NC,ABC001,ND,part-20251119-133439-814.jsonl,318
B8907367037842,1302,NC,ABC001,ND,part-20251119-133439-814.jsonl,319
B8907367037842,1303,NC,ABC001,ND,part-20251119-133439-814.jsonl,320
B8907367037842,1920,NC,ABC001,ND,part-20251119-133439-814.jsonl,321
B8907367037842,1921,NC,ABC001,ND,part-20251119-133439-814.jsonl,322
B8907367037842,1922,NC,ABC001,ND,part-20251119-133439-814.jsonl,323
B8907367037842,AP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,324
B8907367037842,AS05,NC,ABC001,ND,part-20251119-133439-814.jsonl,325
B8907367037842,BH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,326
B8907367037842,CH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,327
B8907367037842,DL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,328
B8907367037842,DL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,329
B8907367037842,GJ05,NC,ABC001,ND,part-20251119-133439-814.jsonl,330
B8907367037842,HR00,NC,ABC001,ND,part-20251119-133439-814.jsonl,331
B8907367037842,HR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,332
B8907367037842,HR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,333
B8907367037842,JH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,334
B8907367037842,KA05,NC,ABC001,ND,part-20251119-133439-814.jsonl,335
B8907367037842,KA07,NC,ABC001,ND,part-20251119-133439-814.jsonl,336
B8907367037842,KR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,337
B8907367037842,KR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,338
B8907367037842,MH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,339
B8907367037842,MH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,340
B8907367037842,MP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,341
B8907367037842,PB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,342
B8907367037842,PB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,343
B8907367037842,RJ07,NC,ABC001,ND,part-20251119-133439-814.jsonl,344
B8907367037842,TL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,345
B8907367037842,TL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,346
B8907367037842,TM05,NC,ABC001,ND,part-20251119-133439-814.jsonl,347
B8907367037842,TM07,NC,ABC001,ND,part-20251119-133439-814.jsonl,348
B8907367037842,UP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,349
B8907367037842,UP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,350
B8907367037842,WB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,351
B8907367037842,WB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,352
B8907367037859,1001,NC,ABC001,ND,part-20251119-133439-814.jsonl,353
B8907367037859,1002,NC,ABC001,ND,part-20251119-133439-814.jsonl,354
B8907367037859,1003,NC,ABC001,ND,part-20251119-133439-814.jsonl,355
B8907367037859,1005,NC,ABC001,ND,part-20251119-133439-814.jsonl,356
B8907367037859,1006,NC,ABC001,ND,part-20251119-133439-814.jsonl,357
B8907367037859,1007,NC,ABC001,ND,part-20251119-133439-814.jsonl,358
B8907367037859,1010,NC,ABC001,ND,part-20251119-133439-814.jsonl,359
B8907367037859,1011,NC,ABC001,ND,part-20251119-133439-814.jsonl,360
B8907367037859,1012,NC,ABC001,ND,part-20251119-133439-814.jsonl,361
B8907367037859,1301,NC,ABC001,ND,part-20251119-133439-814.jsonl,362
B8907367037859,1302,NC,ABC001,ND,part-20251119-133439-814.jsonl,363
B8907367037859,1303,NC,ABC001,ND,part-20251119-133439-814.jsonl,364
B8907367037859,1920,NC,ABC001,ND,part-20251119-133439-814.jsonl,365
B8907367037859,1921,NC,ABC001,ND,part-20251119-133439-814.jsonl,366
B8907367037859,1922,NC,ABC001,ND,part-20251119-133439-814.jsonl,367
B8907367037859,AP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,368
B8907367037859,AS05,NC,ABC001,ND,part-20251119-133439-814.jsonl,369
B8907367037859,BH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,370
B8907367037859,CH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,371
B8907367037859,DL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,372
B8907367037859,DL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,373
B8907367037859,GJ05,NC,ABC001,ND,part-20251119-133439-814.jsonl,374
B8907367037859,HR00,NC,ABC001,ND,part-20251119-133439-814.jsonl,375
B8907367037859,HR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,376
B8907367037859,HR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,377
B8907367037859,JH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,378
B8907367037859,KA05,NC,ABC001,ND,part-20251119-133439-814.jsonl,379
B8907367037859,KA07,NC,ABC001,ND,part-20251119-133439-814.jsonl,380
B8907367037859,KR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,381
B8907367037859,KR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,382
B8907367037859,MH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,383
B8907367037859,MH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,384
B8907367037859,MP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,385
B8907367037859,PB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,386
B8907367037859,PB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,387
B8907367037859,RJ07,NC,ABC001,ND,part-20251119-133439-814.jsonl,388
B8907367037859,TL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,389
B8907367037859,TL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,390
B8907367037859,TM05,NC,ABC001,ND,part-20251119-133439-814.jsonl,391
B8907367037859,TM07,NC,ABC001,ND,part-20251119-133439-814.jsonl,392
B8907367037859,UP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,393
B8907367037859,UP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,394
B8907367037859,WB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,395
B8907367037859,WB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,396
S8907367000327,1001,NC,ABC001,ND,part-20251119-133439-814.jsonl,397
S8907367000327,1002,NC,ABC001,ND,part-20251119-133439-814.jsonl,398
S8907367000327,1003,NC,ABC001,ND,part-20251119-133439-814.jsonl,399
S8907367000327,1005,NC,ABC001,ND,part-20251119-133439-814.jsonl,400
S8907367000327,1006,NC,ABC001,ND,part-20251119-133439-814.jsonl,401
S8907367000327,1007,NC,ABC001,ND,part-20251119-133439-814.jsonl,402
S8907367000327,1010,NC,ABC001,ND,part-20251119-133439-814.jsonl,403
S8907367000327,1011,NC,ABC001,ND,part-20251119-133439-814.jsonl,404
S8907367000327,1012,NC,ABC001,ND,part-20251119-133439-814.jsonl,405
S8907367000327,1301,NC,ABC001,ND,part-20251119-133439-814.jsonl,406
S8907367000327,1302,NC,ABC001,ND,part-20251119-133439-814.jsonl,407
S8907367000327,1303,NC,ABC001,ND,part-20251119-133439-814.jsonl,408
S8907367000327,1920,NC,ABC001,ND,part-20251119-133439-814.jsonl,409
S8907367000327,1921,NC,ABC001,ND,part-20251119-133439-814.jsonl,410
S8907367000327,1922,NC,ABC001,ND,part-20251119-133439-814.jsonl,411
S8907367000327,AP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,412
S8907367000327,AS05,NC,ABC001,ND,part-20251119-133439-814.jsonl,413
S8907367000327,BH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,414
S8907367000327,CH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,415
S8907367000327,DL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,416
S8907367000327,DL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,417
S8907367000327,GJ05,NC,ABC001,ND,part-20251119-133439-814.jsonl,418
S8907367000327,HR00,NC,ABC001,ND,part-20251119-133439-814.jsonl,419
S8907367000327,HR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,420
S8907367000327,HR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,421
S8907367000327,JH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,422
S8907367000327,KA05,NC,ABC001,ND,part-20251119-133439-814.jsonl,423
S8907367000327,KA07,NC,ABC001,ND,part-20251119-133439-814.jsonl,424
S8907367000327,KR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,425
S8907367000327,KR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,426
S8907367000327,MH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,427
S8907367000327,MH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,428
S8907367000327,MP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,429
S8907367000327,PB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,430
S8907367000327,PB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,431
S8907367000327,RJ07,NC,ABC001,ND,part-20251119-133439-814.jsonl,432
S8907367000327,TL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,433
S8907367000327,TL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,434
S8907367000327,TM05,NC,ABC001,ND,part-20251119-133439-814.jsonl,435
S8907367000327,TM07,NC,ABC001,ND,part-20251119-133439-814.jsonl,436
S8907367000327,UP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,437
S8907367000327,UP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,438
S8907367000327,WB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,439
S8907367000327,WB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,440
S8907367001003,1001,NC,ABC001,ND,part-20251119-133439-814.jsonl,441
S8907367001003,1002,NC,ABC001,ND,part-20251119-133439-814.jsonl,442
S8907367001003,1003,NC,ABC001,ND,part-20251119-133439-814.jsonl,443
S8907367001003,1005,NC,ABC001,ND,part-20251119-133439-814.jsonl,444
S8907367001003,1006,NC,ABC001,ND,part-20251119-133439-814.jsonl,445
S8907367001003,1007,NC,ABC001,ND,part-20251119-133439-814.jsonl,446
S8907367001003,1010,NC,ABC001,ND,part-20251119-133439-814.jsonl,447
S8907367001003,1011,NC,ABC001,ND,part-20251119-133439-814.jsonl,448
S8907367001003,1012,NC,ABC001,ND,part-20251119-133439-814.jsonl,449
S8907367001003,1301,NC,ABC001,ND,part-20251119-133439-814.jsonl,450
S8907367001003,1302,NC,ABC001,ND,part-20251119-133439-814.jsonl,451
S8907367001003,1303,NC,ABC001,ND,part-20251119-133439-814.jsonl,452
S8907367001003,1920,NC,ABC001,ND,part-20251119-133439-814.jsonl,453
S8907367001003,1921,NC,ABC001,ND,part-20251119-133439-814.jsonl,454
S8907367001003,1922,NC,ABC001,ND,part-20251119-133439-814.jsonl,455
S8907367001003,AP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,456
S8907367001003,AS05,NC,ABC001,ND,part-20251119-133439-814.jsonl,457
S8907367001003,BH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,458
S8907367001003,CH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,459
S8907367001003,DL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,460
S8907367001003,DL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,461
S8907367001003,GJ05,NC,ABC001,ND,part-20251119-133439-814.jsonl,462
S8907367001003,HR00,NC,ABC001,ND,part-20251119-133439-814.jsonl,463
S8907367001003,HR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,464
S8907367001003,HR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,465
S8907367001003,JH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,466
S8907367001003,KA05,NC,ABC001,ND,part-20251119-133439-814.jsonl,467
S8907367001003,KA07,NC,ABC001,ND,part-20251119-133439-814.jsonl,468
S8907367001003,KR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,469
S8907367001003,KR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,470
S8907367001003,MH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,471
S8907367001003,MH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,472
S8907367001003,MP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,473
S8907367001003,PB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,474
S8907367001003,PB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,475
S8907367001003,RJ07,NC,ABC001,ND,part-20251119-133439-814.jsonl,476
S8907367001003,TL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,477
S8907367001003,TL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,478
S8907367001003,TM05,NC,ABC001,ND,part-20251119-133439-814.jsonl,479
S8907367001003,TM07,NC,ABC001,ND,part-20251119-133439-814.jsonl,480
S8907367001003,UP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,481
S8907367001003,UP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,482
S8907367001003,WB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,483
S8907367001003,WB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,484
S8907367001836,1001,NC,ABC001,ND,part-20251119-133439-814.jsonl,485
S8907367001836,1002,NC,ABC001,ND,part-20251119-133439-814.jsonl,486
S8907367001836,1003,NC,ABC001,ND,part-20251119-133439-814.jsonl,487
S8907367001836,1005,NC,ABC001,ND,part-20251119-133439-814.jsonl,488
S8907367001836,1006,NC,ABC001,ND,part-20251119-133439-814.jsonl,489
S8907367001836,1007,NC,ABC001,ND,part-20251119-133439-814.jsonl,490
S8907367001836,1010,NC,ABC001,ND,part-20251119-133439-814.jsonl,491
S8907367001836,1011,NC,ABC001,ND,part-20251119-133439-814.jsonl,492
S8907367001836,1012,NC,ABC001,ND,part-20251119-133439-814.jsonl,493
S8907367001836,1301,NC,ABC001,ND,part-20251119-133439-814.jsonl,494
S8907367001836,1302,NC,ABC001,ND,part-20251119-133439-814.jsonl,495
S8907367001836,1303,NC,ABC001,ND,part-20251119-133439-814.jsonl,496
S8907367001836,1920,NC,ABC001,ND,part-20251119-133439-814.jsonl,497
S8907367001836,1921,NC,ABC001,ND,part-20251119-133439-814.jsonl,498
S8907367001836,1922,NC,ABC001,ND,part-20251119-133439-814.jsonl,499
S8907367001836,AP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,500
S8907367001836,AS05,NC,ABC001,ND,part-20251119-133439-814.jsonl,501
S8907367001836,BH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,502
S8907367001836,CH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,503
S8907367001836,DL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,504
S8907367001836,DL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,505
S8907367001836,GJ05,NC,ABC001,ND,part-20251119-133439-814.jsonl,506
S8907367001836,HR00,NC,ABC001,ND,part-20251119-133439-814.jsonl,507
S8907367001836,HR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,508
S8907367001836,HR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,509
S8907367001836,JH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,510
S8907367001836,KA05,NC,ABC001,ND,part-20251119-133439-814.jsonl,511
S8907367001836,KA07,NC,ABC001,ND,part-20251119-133439-814.jsonl,512
S8907367001836,KR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,513
S8907367001836,KR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,514
S8907367001836,MH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,515
S8907367001836,MH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,516
S8907367001836,MP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,517
S8907367001836,PB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,518
S8907367001836,PB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,519
S8907367001836,RJ07,NC,ABC001,ND,part-20251119-133439-814.jsonl,520
S8907367001836,TL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,521
S8907367001836,TL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,522
S8907367001836,TM05,NC,ABC001,ND,part-20251119-133439-814.jsonl,523
S8907367001836,TM07,NC,ABC001,ND,part-20251119-133439-814.jsonl,524
S8907367001836,UP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,525
S8907367001836,UP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,526
S8907367001836,WB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,527
S8907367001836,WB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,528
S8907367001843,1001,NC,ABC001,ND,part-20251119-133439-814.jsonl,529
S8907367001843,1002,NC,ABC001,ND,part-20251119-133439-814.jsonl,530
S8907367001843,1003,NC,ABC001,ND,part-20251119-133439-814.jsonl,531
S8907367001843,1005,NC,ABC001,ND,part-20251119-133439-814.jsonl,532
S8907367001843,1006,NC,ABC001,ND,part-20251119-133439-814.jsonl,533
S8907367001843,1007,NC,ABC001,ND,part-20251119-133439-814.jsonl,534
S8907367001843,1010,NC,ABC001,ND,part-20251119-133439-814.jsonl,535
S8907367001843,1011,NC,ABC001,ND,part-20251119-133439-814.jsonl,536
S8907367001843,1012,NC,ABC001,ND,part-20251119-133439-814.jsonl,537
S8907367001843,1301,NC,ABC001,ND,part-20251119-133439-814.jsonl,538
S8907367001843,1302,NC,ABC001,ND,part-20251119-133439-814.jsonl,539
S8907367001843,1303,NC,ABC001,ND,part-20251119-133439-814.jsonl,540
S8907367001843,1920,NC,ABC001,ND,part-20251119-133439-814.jsonl,541
S8907367001843,1921,NC,ABC001,ND,part-20251119-133439-814.jsonl,542
S8907367001843,1922,NC,ABC001,ND,part-20251119-133439-814.jsonl,543
S8907367001843,AP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,544
S8907367001843,AS05,NC,ABC001,ND,part-20251119-133439-814.jsonl,545
S8907367001843,BH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,546
S8907367001843,CH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,547
S8907367001843,DL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,548
S8907367001843,DL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,549
S8907367001843,GJ05,NC,ABC001,ND,part-20251119-133439-814.jsonl,550
S8907367001843,HR00,NC,ABC001,ND,part-20251119-133439-814.jsonl,551
S8907367001843,HR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,552
S8907367001843,HR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,553
S8907367001843,JH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,554
S8907367001843,KA05,NC,ABC001,ND,part-20251119-133439-814.jsonl,555
S8907367001843,KA07,NC,ABC001,ND,part-20251119-133439-814.jsonl,556
S8907367001843,KR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,557
S8907367001843,KR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,558
S8907367001843,MH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,559
S8907367001843,MH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,560
S8907367001843,MP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,561
S8907367001843,PB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,562
S8907367001843,PB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,563
S8907367001843,RJ07,NC,ABC001,ND,part-20251119-133439-814.jsonl,564
S8907367001843,TL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,565
S8907367001843,TL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,566
S8907367001843,TM05,NC,ABC001,ND,part-20251119-133439-814.jsonl,567
S8907367001843,TM07,NC,ABC001,ND,part-20251119-133439-814.jsonl,568
S8907367001843,UP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,569
S8907367001843,UP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,570
S8907367001843,WB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,571
S8907367001843,WB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,572
S8907367001850,1001,NC,ABC001,ND,part-20251119-133439-814.jsonl,573
S8907367001850,1002,NC,ABC001,ND,part-20251119-133439-814.jsonl,574
S8907367001850,1003,NC,ABC001,ND,part-20251119-133439-814.jsonl,575
S8907367001850,1005,NC,ABC001,ND,part-20251119-133439-814.jsonl,576
S8907367001850,1006,NC,ABC001,ND,part-20251119-133439-814.jsonl,577
S8907367001850,1007,NC,ABC001,ND,part-20251119-133439-814.jsonl,578
S8907367001850,1010,NC,ABC001,ND,part-20251119-133439-814.jsonl,579
S8907367001850,1011,NC,ABC001,ND,part-20251119-133439-814.jsonl,580
S8907367001850,1012,NC,ABC001,ND,part-20251119-133439-814.jsonl,581
S8907367001850,1301,NC,ABC001,ND,part-20251119-133439-814.jsonl,582
S8907367001850,1302,NC,ABC001,ND,part-20251119-133439-814.jsonl,583
S8907367001850,1303,NC,ABC001,ND,part-20251119-133439-814.jsonl,584
S8907367001850,1920,NC,ABC001,ND,part-20251119-133439-814.jsonl,585
S8907367001850,1921,NC,ABC001,ND,part-20251119-133439-814.jsonl,586
S8907367001850,1922,NC,ABC001,ND,part-20251119-133439-814.jsonl,587
S8907367001850,AP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,588
S8907367001850,AS05,NC,ABC001,ND,part-20251119-133439-814.jsonl,589
S8907367001850,BH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,590
S8907367001850,CH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,591
S8907367001850,DL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,592
S8907367001850,DL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,593
S8907367001850,GJ05,NC,ABC001,ND,part-20251119-133439-814.jsonl,594
S8907367001850,HR00,NC,ABC001,ND,part-20251119-133439-814.jsonl,595
S8907367001850,HR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,596
S8907367001850,HR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,597
S8907367001850,JH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,598
S8907367001850,KA05,NC,ABC001,ND,part-20251119-133439-814.jsonl,599
S8907367001850,KA07,NC,ABC001,ND,part-20251119-133439-814.jsonl,600
S8907367001850,KR05,NC,ABC001,ND,part-20251119-133439-814.jsonl,601
S8907367001850,KR07,NC,ABC001,ND,part-20251119-133439-814.jsonl,602
S8907367001850,MH05,NC,ABC001,ND,part-20251119-133439-814.jsonl,603
S8907367001850,MH07,NC,ABC001,ND,part-20251119-133439-814.jsonl,604
S8907367001850,MP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,605
S8907367001850,PB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,606
S8907367001850,PB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,607
S8907367001850,RJ07,NC,ABC001,ND,part-20251119-133439-814.jsonl,608
S8907367001850,TL05,NC,ABC001,ND,part-20251119-133439-814.jsonl,609
S8907367001850,TL07,NC,ABC001,ND,part-20251119-133439-814.jsonl,610
S8907367001850,TM05,NC,ABC001,ND,part-20251119-133439-814.jsonl,611
S8907367001850,TM07,NC,ABC001,ND,part-20251119-133439-814.jsonl,612
S8907367001850,UP05,NC,ABC001,ND,part-20251119-133439-814.jsonl,613
S8907367001850,UP07,NC,ABC001,ND,part-20251119-133439-814.jsonl,614
S8907367001850,WB05,NC,ABC001,ND,part-20251119-133439-814.jsonl,615
S8907367001850,WB07,NC,ABC001,ND,part-20251119-133439-814.jsonl,616
S8907367001867,1001,NC,ABC001,ND,part-20251119-133439-814.jsonl,617
S8907367001867,1002,NC,ABC001,ND,part-20251119-133439-814.jsonl,618
S8907367001867,1003,NC,ABC001,ND,part-20251119-133439-814.jsonl,619
S8907367001867,1005,NC,ABC001,ND,part-20251119-133439-814.jsonl,620
